x_transformed,x_real,Operator_mean_real,Operator_std_real,Operator_upper_real,Operator_lower_real,Operator_weight_mean,Operator_weight_min,Operator_weight_max,Operator_iterations,Operator_between_variance_norm,Operator_within_variance_norm,Operator_within_variance_real
-0.4098196392785573,0.38920674640532754,-0.029098111233469243,5.116382308594477e-06,-0.02908808330841326,-0.029108139158525226,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4016032064128259,0.39664025852579093,-0.029039712464359112,5.117701362061165e-06,-0.02902968195400584,-0.029049742974712384,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3933867735470944,0.40421574429602647,-0.028980717047973815,5.118370210325045e-06,-0.028970685226702035,-0.028990748869245596,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3851703406813629,0.41193591528990436,-0.02892102215173488,5.118238254358873e-06,-0.02891099058909204,-0.02893105371437772,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3769539078156314,0.41980353487000965,-0.028860519408726013,5.117326593423876e-06,-0.028850489632905773,-0.028870549184546252,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3687374749499,0.4278214191767614,-0.02879909479299253,5.115819917081602e-06,-0.02878906797020366,-0.0288091216157814,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3605210420841686,0.4359924381364247,-0.028736628403624433,5.1140416560610135e-06,-0.028726605066163115,-0.02874665174108575,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3523046092184371,0.4443195164883728,-0.02867299409919439,5.112411987174828e-06,-0.028662973955825396,-0.028683014242563382,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3440881763527056,0.45280563483197034,-0.028608058912797628,5.111388146777173e-06,-0.028598040776118938,-0.028618077049476318,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3358717434869741,0.46145383069345103,-0.028541698162118385,5.111320846560603e-06,-0.0285316801573457,-0.02855171616689107,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3276553106212427,0.47026719961317126,-0.02847389746797438,5.111975280442312e-06,-0.028463878180534852,-0.028483916755413907,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3194388777555113,0.47924889625363026,-0.028404688004501227,5.112871124737797e-06,-0.028394666961239146,-0.028414709047763307,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3112224448897798,0.4884021355286512,-0.02833409396443615,5.11359614097248e-06,-0.02832407150016836,-0.02834411642870394,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.3030060120240483,0.4977301937541296,-0.028262132914627976,5.113869800272666e-06,-0.028252109913997816,-0.028272155915258137,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2947895791583168,0.50723640982076,-0.02818881616516604,5.113579402327247e-06,-0.028178793733705392,-0.028198838596626686,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2865731462925854,0.5169241863891598,-0.028114148911952776,5.112790273613966e-06,-0.028104128027155985,-0.028124169796749567,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.278356713426854,0.5267969911078207,-0.02803813017192717,5.111730220672875e-06,-0.028028111364795966,-0.02804814897905837,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2701402805611225,0.5368583578543202,-0.027960752489297625,5.110748068352559e-06,-0.027950735607149595,-0.027970769371445655,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.261923847695391,0.5471118880002395,-0.027882001517912924,5.1102453160480304e-06,-0.027871985621141307,-0.027892017414684542,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2537074148296595,0.5575612517002411,-0.02780190377636312,5.110402871715784e-06,-0.027791887570788067,-0.02781191998193817,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2454909819639281,0.568210189205766,-0.027720599078466465,5.110881994527123e-06,-0.027710581933827957,-0.02773061622310497,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2372745490981966,0.579062512203822,-0.027638238635652578,5.111307054698111e-06,-0.027628220657911446,-0.02764825661339371,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.2290581162324652,0.59012210518134,-0.02755496737126665,5.1114197530369525e-06,-0.02754494917264083,-0.027564985569892467,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
