x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
0.09967751218050783,-0.03184260196127331,0.0024957318452846927,-0.029346870115988615,-0.034338333806558,-0.026851138270703925,-0.0368340656518427,-0.022702904575634907,-0.026946149781934606,-0.01865802450896955,-0.0317977387982426,-0.024225379876207633,-0.030549429661604992,-0.034354818525205125,1.878557219145883,0.08929558922825916,1.9678528083741422,1.7892616299176238,2.0571483976024014,1.6999660406893646,1.7663019536574849,1.973946126425712,2.075393721772736,1.900431739361912,2.746918546664677,1.5687363805075083,1.8029873998339982
0.10158126643786476,-0.03184950974883073,0.0025382386168310003,-0.02931127113199973,-0.03438774836566173,-0.02677303251516873,-0.036925986982492734,-0.02271185406657096,-0.026962621059067517,-0.017791291217749503,-0.031805094872035436,-0.024269794636748727,-0.0305081951165724,-0.03437109473191108,1.8788094845696228,0.09192839069044435,1.9707378752600673,1.7868810938791784,2.0626662659505115,1.6949527031887341,1.7669982303507126,1.9751527334533174,1.9789841136609687,1.9008713843379803,2.75195474135386,1.5666189553495649,1.8038415972033248
0.10352138075434403,-0.03185135334160537,0.002580588559777244,-0.029270764781828124,-0.034431941901382615,-0.02669017622205088,-0.037012530461159855,-0.022712063458568486,-0.026974682311443846,-0.01698313995522398,-0.031807297327055145,-0.02431107863414958,-0.03046295236010967,-0.03438166048737116,1.878772891877978,0.09482208846091598,1.973594980338894,1.7839508034170621,2.06841706879981,1.689128714956146,1.7670145211954844,1.9760362831478293,1.8890907781858288,1.901003016824508,2.7566359384587296,1.5642957054950275,1.8043961023581192
0.10549854957561482,-0.03184854129312864,0.0026214552260899735,-0.029227086067038666,-0.034469996519218615,-0.026605630840948694,-0.03709145174530859,-0.022704717214264244,-0.026982633807251907,-0.016249550347974755,-0.031804683763520164,-0.024349349786913572,-0.030413809607199062,-0.034386874178692746,1.8784748122022679,0.09781543337078812,1.976290245573056,1.7806593788314797,2.074105678943844,1.6828439454606916,1.766442978218532,1.9766187717213968,1.8074911820168529,1.9008468139219612,2.760975508771635,1.5617721878653006,1.804669723939108
0.10751348061065784,-0.03184143669942954,0.002659844250622794,-0.029181592448806748,-0.03450128095005234,-0.026521748198183953,-0.03716112520067513,-0.0226909110361348,-0.02698676326720352,-0.015597551872054558,-0.031797579972004865,-0.024384717638469937,-0.03036087207830192,-0.034387080089678744,1.8779382499917852,0.10077223167056072,1.978710481662346,1.7771660183212243,2.0794827133329066,1.6763937866506637,1.7653688478436569,1.97692127621802,1.7349672370043645,1.9004222469126166,2.764985873434328,1.559053805610869,1.8046805304265
0.10956689508508306,-0.03183036890147941,0.0026950250209443823,-0.029135343880535028,-0.03452539392242379,-0.026440318859590646,-0.03722041894336817,-0.02267165666375159,-0.02698734627843283,-0.015028386249901137,-0.03178630033609595,-0.024417283478993614,-0.030304242055495492,-0.034382608846290984,1.877183120711451,0.10358604606888276,1.9807691667803338,1.7735970746425684,2.0843552128492164,1.6700110285736856,1.7638708441215512,1.976963984833799,1.6716570640383992,1.8997481053258278,2.7686785177511286,1.5561458109939657,1.8044458735185087
0.11165952799928533,-0.03181564190601964,0.0027264714819312157,-0.029089170424088425,-0.03454211338795086,-0.02636269894215721,-0.03726858486988207,-0.022647886336596135,-0.026984646692781007,-0.014539749743956502,-0.031771148222691954,-0.02444714045805477,-0.030244018937371612,-0.03437377784647105,1.8762271644021262,0.10617820987908498,1.982405374281211,1.7700489545230413,2.088583584160296,1.6638707446439562,1.7620214959399612,1.9767662260933667,1.6173044107776564,1.8988425202647619,2.772064003962266,1.553053308207661,1.803982410688932
0.11379212839153145,-0.031797540413940756,0.0027538134791816344,-0.029043726934759123,-0.03455135389312239,-0.026289913455577487,-0.03730516737230402,-0.022620456937054664,-0.02697891700990027,-0.014127365936638454,-0.03175241636030689,-0.02447437368819881,-0.030180299292714253,-0.03436089167473804,1.8750865939804662,0.10849315504807948,1.9835797490285456,1.7665934389323867,2.092072904076625,1.6581002838843073,1.7598874693515858,1.9763464969142592,1.571433597163001,1.897722987016193,2.775151982988829,1.5497812561322457,1.8033061269458042
0.11596545960607073,-0.03177633411632904,0.0027767984242252674,-0.028999535692103773,-0.03455313254055431,-0.026222737267878507,-0.03732993096477957,-0.022590153827196837,-0.026970398745594416,-0.013786074995835465,-0.03173038720572969,-0.024499060339550325,-0.030113176912981827,-0.0343442425019679,1.8737765516781644,0.11049329469510182,1.9842698463732662,1.7632832569830625,2.094763141068368,1.6527899622879607,1.7575298660781606,1.9757224895897811,1.5334706780179477,1.8964063869643637,2.7779512051599173,1.5463344710302365,1.8024323558123545
0.11818029956636722,-0.031752280746152835,0.0027952621091239154,-0.02895701863702892,-0.03454754285527675,-0.026161756527905006,-0.037342804964400664,-0.022557694391968305,-0.02695932278579808,-0.013510576884224645,-0.0317053332993801,-0.024521269725525454,-0.030042742863610035,-0.03432411047074577,1.8723114278734834,0.11215448022717765,1.984465908100661,1.7601569476463057,2.0966203883278385,1.648002467419128,1.7550044991733327,1.9749111177198349,1.502826112677042,1.8949090088292748,2.780469529931577,1.542717629180817,1.8013757995508233
0.12043744105355014,-0.03172562824430972,0.002809107112680546,-0.02891652113162917,-0.03453473535699026,-0.026107414018948626,-0.03734384246967081,-0.02252373130048829,-0.02694590972658135,-0.013295929526388495,-0.03167751760969164,-0.024541063379729996,-0.029969085534158346,-0.034300764066668356,1.8707050821920728,0.11346236569734845,1.9841674478894211,1.7572427164947244,2.0976298135867695,1.6437803507973758,1.752362146753908,1.9739285411180327,1.4789501777604543,1.893246569249165,2.7827139346062846,1.5389352694548966,1.8001505486489122
0.12273769199018238,-0.03169661630167936,0.00281828722277469,-0.02887832907890467,-0.03451490352445405,-0.02606004185612998,-0.03733319074722874,-0.02248885549623957,-0.026930370200552185,-0.013137875577308462,-0.03164719386684288,-0.02455849512411189,-0.02989229068731782,-0.03427446047596144,1.8689709959571026,0.11440968352511957,1.9833806794822222,1.754561312431983,2.097790363007342,1.6401516289068634,1.749648784638736,1.9727901897223787,1.4613693147133298,1.89143423272638,2.784690522060765,1.5349917958317,1.7987701005880332
0.12508187572944854,-0.03166547746570697,0.0028227964774246174,-0.028842680988282354,-0.03448827394313159,-0.026019884510857735,-0.0373110704205562,-0.022453598926065063,-0.026912905190014203,-0.013033050821432015,-0.03161460688614856,-0.02457361112842949,-0.029812441506799757,-0.03424544592976313,1.8671223769364114,0.11499430936467428,1.9821166863010857,1.752128067571737,2.09711099566576,1.6371337582070629,1.7469057986665655,1.971510786535711,1.449709310722674,1.8894866309552478,2.786404527489108,1.5308914798578857,1.7972473779117637
0.12747083134986675,-0.031632437944537614,0.0028226616875218916,-0.028809776257015723,-0.034455099632059505,-0.025987114569493833,-0.037277761319581396,-0.022418437017041788,-0.026893706327223973,-0.012979111584963595,-0.03157999288141242,-0.024586449961088632,-0.029729618644125017,-0.03421395603541307,1.8651722311614471,0.115217968487951,1.9803901996493982,1.749954262673496,2.0956081681373493,1.6347362941855452,1.7441701773985807,1.9701043696211151,1.443709471207512,1.8874178815500033,2.787860324167184,1.5266384630502123,1.79559474561235
0.12990541395562896,-0.031597718198886286,0.0028179375833574994,-0.028779780615528786,-0.03441565578224379,-0.02596184303217129,-0.03723359336560129,-0.022383790909485616,-0.026872956182077846,-0.012974806470295233,-0.03154357976853591,-0.02459704263139424,-0.029643900264329556,-0.03418021609507282,1.8631334118291125,0.11508545545339256,1.9782188672825052,1.7480479563757199,2.093304322735898,1.6329625009223274,1.7414746858477432,1.968584313176486,1.4432305990766532,1.8852416061903443,2.7890614282435644,1.5222367592425532,1.793824027852336
0.13238649498267718,-0.03156153337772685,0.0028087039961295977,-0.028752829381597254,-0.03437023737385645,-0.025944125385467656,-0.03717894136998605,-0.02235002945354728,-0.02685082853754527,-0.013020008110713521,-0.031505587459666154,-0.024605412623253702,-0.029555362090608186,-0.03414444141199329,1.8610186515053047,0.11460427518036631,1.9756229266856709,1.7464143763249385,2.0902272018660373,1.631810101144572,1.7388480208153665,1.9669633477114572,1.44825852690968,1.882970948201553,2.790010502561147,1.5176902568783874,1.791946524037897
0.1349149625106259,-0.03152409362528249,0.0027950647366724313,-0.028729028888610057,-0.03431915836195492,-0.025933964151937626,-0.03711422309862735,-0.022317470976088723,-0.026827488653152546,-0.013115712583928678,-0.031466228148160365,-0.02461157592036269,-0.029464077447908698,-0.034106837584731736,1.8588405806686163,0.11378465438824922,1.9726252350568656,1.745055926280367,2.0864098894451146,1.6312712718921178,1.7363149483553395,1.965253579348961,1.4589040517218494,1.8806185895857521,2.79070935951298,1.5130027212493902,1.7899730242597398
0.1374917215806419,-0.03148560426091185,0.002777148070121346,-0.0287084561907905,-0.034262752331033194,-0.025931308120669155,-0.03703990040115454,-0.022286384823777667,-0.02680309351680793,-0.013264006828323927,-0.0314257065846337,-0.02461554102289517,-0.029370117305499363,-0.034067600789609825,1.8566117327539162,0.11263991271673793,1.9692516454706541,1.7439718200371783,2.081891558187392,1.6313319073204404,1.7338964238279695,1.96346650827273,1.4753993105658378,1.8781967675202504,2.791158962934745,1.5081777966813077,1.7879138241168904
0.14011769451939524,-0.03144626580774323,0.0027551089153148357,-0.02869115689242839,-0.034201374723058064,-0.025936047977113557,-0.0369564836383729,-0.022256992687604,-0.026777792085246988,-0.013467997152112866,-0.03138422034435051,-0.02461730895571234,-0.029273550318522835,-0.03402691805169339,1.8543445329931063,0.1111872204592263,1.9655317534523327,1.74315731253388,2.076718973911559,1.6319700920746536,1.73160969494829,1.961613046341177,1.498089828369072,1.8757172903385169,2.791359429035568,1.50321900866778,1.7857787389380742
0.14279382126919726,-0.031406273817757714,0.002729133129360896,-0.02867714068839682,-0.03413540694711861,-0.025948007559035924,-0.036864540076479504,-0.022229469713302915,-0.026751725513364726,-0.013731683992350101,-0.03134196008621103,-0.024616873268097614,-0.029174442868552527,-0.03398496750456326,1.8520512652198584,0.10944880182193965,1.9615000670417981,1.7426024633979187,2.070948868863738,1.6331536615759792,1.7294683881777615,1.9597035338871682,1.5274205869646222,1.8731915530088445,2.7913100263679707,1.498129765952943,1.7835771174148436
