x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
-0.3769539078156314,1.532126514736122,1.479940460718535,1.4053551159880153,1.3307241813524415,1.2999020299141752,1.2967637166896755,1.2966728701474148
-0.3687374749499,1.5334754788695326,1.4802963782316787,1.404291751551212,1.3282406674369627,1.2968320023430593,1.2936339702645554,1.2935413950065784
-0.3605210420841686,1.5351556525915884,1.4809075463823294,1.4033750757105314,1.325795213718236,1.2937551720577298,1.290492853181058,1.2903984169764804
-0.3523046092184371,1.5369835122127415,1.4816306419477723,1.4025192205487689,1.323359442703827,1.290666904784125,1.2873381487009763,1.2872417893007029
-0.3440881763527056,1.5387040051076206,1.4822664091637971,1.4016046762837207,1.3208936393378552,1.287560440234394,1.284166451992827,1.2840682042800708
-0.3358717434869741,1.5400436867375449,1.4826011006283872,1.4005030158465752,1.3183547490363254,1.2844279821750981,1.280973556830444,1.2808735596104057
-0.3276553106212427,1.5411003043569673,1.482710370633654,1.399258317828936,1.3157552553898497,1.281268965641179,1.277757569644084,1.277655923262087
-0.3194388777555113,1.542092585834981,1.4827640941505513,1.3979706356695996,1.3131253476270186,1.2780847263398611,1.2745168882737732,1.2744136080310238
-0.3112224448897798,1.5431596507231986,1.4828698992079952,1.396702589087874,1.3104826096464357,1.2748742486320008,1.2712486032743693,1.2711436496509922
-0.3030060120240483,1.5443636622638486,1.4830752389443953,1.3954806072496724,1.3078324337907248,1.271634236771879,1.2679485342785008,1.2678418421469726
-0.2947895791583168,1.5456911548854086,1.4833684276244576,1.3942955481969832,1.3051682234340256,1.268359145341334,1.2646112429020344,1.2645027502332076
-0.2865731462925854,1.5470520510297834,1.4836778713800443,1.3931022353184113,1.3024712353690981,1.265041147978665,1.2612300143371067,1.261119691278616
-0.278356713426854,1.5482763402105102,1.4838694725018162,1.3918178981588507,1.2997100577685872,1.2616700436776056,1.2577968072644694,1.2576846864816413
-0.2701402805611225,1.5491083401187469,1.483742144637319,1.3903194799909018,1.2968397112253507,1.2582330985201076,1.2543021710036206,1.2541883802035303
-0.261923847695391,1.5491990808036449,1.48302186126761,1.3884400649367543,1.293800455973536,1.2547148358648448,1.2507351357871082,1.2506199331398786
-0.2537074148296595,1.5483484790718263,1.4815507394803198,1.3860820835636838,1.2905550729263637,1.2511029609745876,1.2470859446764007,1.2469696618152617
-0.2454909819639281,1.5468793209094835,1.4795790418056876,1.3833921464384848,1.28714645733046,1.2473975352587565,1.2433502977371613,1.2432331400450374
-0.2372745490981966,1.5451098054545365,1.477353339713316,1.3805144533447955,1.2836163747093354,1.2435980194741652,1.2395233482524364,1.239405396421353
-0.2290581162324652,1.5432660542714036,1.4750482029161676,1.3775498950657423,1.2799919918804172,1.2397011328598135,1.235598715287047,1.23547996026652
-0.2208416833667337,1.5414890289235048,1.4727716014874042,1.3745592895814531,1.2762869459093276,1.2357010270320397,1.2315685664477685,1.231448941755058
-0.2126252505010022,1.5398388922976918,1.470568310829362,1.371565420195826,1.2725020145589694,1.231589391590502,1.227423665976958,1.2273030783424788
-0.2044088176352707,1.5382969121482633,1.468421396420581,1.3685539217305867,1.2686254035647524,1.2273554940433358,1.2231533894925102,1.2230317487761915
-0.1961923847695393,1.5367649496166755,1.466251811742036,1.3654730348174908,1.264632657388342,1.2229861551786323,1.2187457059387188,1.2186229552368224
-0.1879759519038079,1.5350864675460092,1.463934802177111,1.3622434290776728,1.2604898976539531,1.2184662680393066,1.214187419665426,1.214063557401905
-0.1797595190380764,1.5331102854578817,1.4613496930052872,1.3587880292255472,1.2561636751608622,1.2137804007494999,1.2094649333218224,1.2093400110256722
-0.1715430861723449,1.5306158615265166,1.4583215315433948,1.354997039485882,1.2516093908685963,1.2089108801492991,1.2045633153426953,1.2044374639054165
-0.1633266533066134,1.52728450855445,1.4545986025807294,1.350714462341402,1.246766823460254,1.2038370399476976,1.1994659269320402,1.1993393938313277
-0.155110220440882,1.5226899777421616,1.4498450689791762,1.3457336787958998,1.241558651065453,1.1985349572517237,1.194154282283823,1.194027472387827
-0.1468937875751506,1.5162859755599483,1.4436312161612657,1.339791591225502,1.235888494857666,1.1929771071497106,1.188607867195931,1.1884813883158085
-0.1386773547094191,1.507390333034346,1.4354210811958175,1.3325611972780707,1.2296384407898662,1.1871319278751653,1.1828039122960206,1.1826786267613754
-0.1304609218436876,1.4954658500575158,1.4247911663708623,1.3237815049637542,1.2227101019251005,1.1809681874529414,1.1767180233310015,1.176594991406876
