x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
0.2146292585170337,1.4217399189639692,1.287776711311252,1.2383594536296627,1.2163402577267115,1.211102469248729,1.2098358400179874,1.209344888793505,1.209089350706116,1.2089420021329087,1.208853897594255,1.208800351957097,1.2087675255525865,1.2087472997871567,1.2087348002678713,1.2087270614129348,1.2087222646537783,1.208719289428569,1.20871744323307,1.2087162973226793,1.208715585953581
0.2228456913827652,1.4200451556880072,1.2803003849523202,1.2291677844360882,1.2064855044003981,1.2011796511515898,1.1999518471781279,1.1994933556859704,1.1992582115270471,1.1991233022142695,1.1990428025455881,1.198993929640376,1.198963985275078,1.198945541547499,1.198934145663761,1.1989270909862435,1.1989227186345908,1.1989200067794243,1.1989183240602426,1.198917279636447,1.19891663127643
0.2310621242484967,1.4207113223447343,1.2731738154939438,1.2202292947078175,1.1968809230241926,1.191523946274024,1.1903501614403862,1.1899335648101892,1.189724443149526,1.1896053587629603,1.1895345229515282,1.1894915846970064,1.189465299618191,1.1894491181349418,1.1894391231416546,1.1894329368655245,1.1894291031785236,1.1894267255889979,1.1894252503487437,1.189424334727359,1.1894237663353118
0.2392785571142281,1.4216184939711525,1.2662684504410544,1.2115034911418276,1.1874976366295784,1.1821098225240458,1.1810057769020073,1.1806406611576483,1.1804632653091782,1.1803634356561123,1.1803043498011538,1.1802686249112224,1.1802467867910909,1.1802333542325258,1.18022506140517,1.1802199302513152,1.1802167510367338,1.180214779571373,1.1802135564106178,1.180212797278775,1.1802123260441613
0.2474949899799596,1.421366890990993,1.2594800995695299,1.2029495252954774,1.1783032720864837,1.1729040714124679,1.1718831926771758,1.171577605412173,1.1714367096969287,1.1713590047008253,1.1713134143682404,1.171285972883295,1.171269240887446,1.1712589645480571,1.1712526260249783,1.171248706263068,1.171246278443206,1.1712447732425022,1.1712438394889046,1.1712432600189147,1.1712429003282083
0.2557114228456911,1.4200718943627362,1.252759056302359,1.194527758975287,1.1692595555909466,1.1638589087774416,1.1629265713926287,1.162683578384156,1.1625809832655167,1.1625264825592292,1.1624950439079633,1.1624762879324755,1.1624649097282886,1.162457942628171,1.1624536531332355,1.1624510034694526,1.1624493634547601,1.1624483471112599,1.1624477167873526,1.1624473256841088,1.1624470829417106
0.2639278557114224,1.4176864392845878,1.246028818396779,1.1861860237666677,1.1603197559785385,1.1549181129847872,1.1540710394530365,1.153888301316456,1.1538225745520965,1.1537904107468608,1.1537725949800273,1.153762200054492,1.1537559756780844,1.1537521942308382,1.1537498772465795,1.1537484502533084,1.1537475686265934,1.1537470228863327,1.1537466846621458,1.153746474892138,1.1537463447312803
0.2721442885771539,1.4142371027853957,1.2392371394440231,1.1779030379198987,1.1514725019863177,1.146062983339491,1.1452904185203532,1.1451608582360344,1.1451277259786303,1.1451153188629617,1.1451095544458756,1.1451065566553291,1.1451048921470237,1.1451039292916294,1.145103357566328,1.145103012390684,1.1451028017887586,1.1451026724416526,1.145102592669981,1.1451025433455042,1.1451025127980463
0.2803607214428854,1.409784151808308,1.2323510401298499,1.1696851787395135,1.1427388003789576,1.1373093256904616,1.1365941391283774,1.1365065615637766,1.1364992704778945,1.1365025437414025,1.1365063479871953,1.1365092245528152,1.1365111815787154,1.1365124574315573,1.1365132719512858,1.1365137860723185,1.1365141084776336,1.13651430988177,1.1365144354062173,1.1365145135285244,1.1365145621071762
0.2885771543086168,1.4041197354711599,1.225319713518178,1.161534874508355,1.1341390898486003,1.128674307511571,1.1279940445440129,1.12793373807283,1.1279434091506062,1.1279570026927341,1.1279671108454186,1.1279738592469217,1.1279782038394544,1.1279809558110294,1.1279826844437575,1.127983765227725,1.1279844391352707,1.127984858664,1.1279851195791772,1.127985281751963,1.1279853825140969
