x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm
0.11818029956636722,-0.03388294351777572,0.003501827074464068,-0.030381116443311647,-0.03738477059223978,-0.02687928936884758,-0.040886597666703856,-0.039687197392860196,-0.029995428330660122,-0.037573525931627626,-0.02235731059311226,-0.03075755459764413,-0.03221448816671437,1.9938971530578118,0.13395253385273814,2.12784968691055,1.8599446192050737,2.261802220763288,1.7259920853523356,2.2505196182185525,2.0908771054128152,1.8849867180260458,2.2268661463084056,1.606428411363481,2.0171957754363343
0.12043744105355014,-0.033862923600430805,0.0035070314751892468,-0.03035589212524156,-0.037369955075620055,-0.026848860650052313,-0.0408769865508093,-0.03965590254282921,-0.029959879395258755,-0.03755354344805651,-0.02233482593462015,-0.03075096075889952,-0.032197141817057295,1.9926975510513447,0.13430074001189993,2.1269982910632446,1.8583968110394449,2.2612990310751444,1.7240960710275448,2.2487449987298853,2.088399112622276,1.8839842378171545,2.224626595867003,1.6060840234549538,2.0161095876606225
0.12273769199018238,-0.033840784128144286,0.003510047702751592,-0.030330736425392694,-0.03735083183089588,-0.026820688722641102,-0.04086087953364747,-0.039621756130155374,-0.029921274328827695,-0.037531078715216194,-0.022310474496370365,-0.0307426910107168,-0.03217803630829765,1.99137293559966,0.1344470956431227,2.1258200312427826,1.8569258399565374,2.2602671268859056,1.7224787443134146,2.246808677279581,2.0857080875545946,1.882857228254489,2.222201107647992,1.6056521049032573,2.014913245463346
0.12508187572944854,-0.03381670961062046,0.0035108135882683756,-0.03030589602235208,-0.03732752319888883,-0.026795082434083704,-0.04083833678715721,-0.03958497593707076,-0.029880001740125815,-0.03750633727126052,-0.02228462562858806,-0.030732888056428598,-0.03215731344099983,1.9899344226653601,0.13438775502669245,2.1243221776920524,1.8555466676386676,2.258709932718745,1.7211589126119753,2.244723003522389,2.0828311187763333,1.881616000765589,2.2196264702225696,1.6051401089240622,2.0136156280636293
0.12747083134986675,-0.033790878423317856,0.0035093091127961227,-0.030281569310521735,-0.03730018753611398,-0.026772260197725613,-0.0408094966489101,-0.03954577444944765,-0.02983642442093985,-0.037479517772736996,-0.02225762006419794,-0.03072169019709223,-0.03213511208170356,1.9883927419718013,0.13412213407068627,2.1225148760424877,1.854270607901115,2.256637010113174,1.7201484738304287,2.242500026775358,2.079793495242614,1.8802705215419209,2.216936621778954,1.6045552588077343,2.012225430958848
0.12990541395562896,-0.033763463010548916,0.00350555494283813,-0.030257908067710785,-0.037269017953387044,-0.026752353124872657,-0.04077457289622518,-0.039504359028450835,-0.02979088022465381,-0.03745081221046464,-0.02222977095587728,-0.030709231466825446,-0.03211156826162856,1.9867582499031644,0.13365279940619373,2.120411049309358,1.8531054504969706,2.254063848715552,1.7194526510907768,2.2401515057516264,2.0766187675391405,1.8788304223690266,2.214162753416484,1.6039045549877495,2.01075117210528
0.13238649498267718,-0.03373463008072462,0.0034996110683620115,-0.030235019012362613,-0.03723424114908663,-0.0267354079440006,-0.04073385221744864,-0.03946093207855299,-0.029743682891075908,-0.03742040611897343,-0.02220136483592959,-0.03069564176435918,-0.03208681527359406,1.9850409418654704,0.13298540197053463,2.118026343836005,1.8520555398949359,2.2510117458065397,1.719070137924401,2.2376889180879767,2.073328805378017,1.8773050111336715,2.2113334047523843,1.603194781911529,2.009201197986983
0.1349149625106259,-0.03370454079395281,0.003491575504753279,-0.030212965289199534,-0.03719611629870609,-0.026721389784446253,-0.04068769180345937,-0.039415691212017386,-0.029695122818961788,-0.037388478779672094,-0.022172662501096646,-0.03068104698090358,-0.032060983767198806,1.9832504641229227,0.13212864992258716,2.11537911404551,1.8511218142003356,2.247507763968097,1.7189931642777485,2.2351234696720623,2.06994385144766,1.875703282016355,2.2084745520521323,1.6024325147187215,2.007583689575736
0.1374917215806419,-0.0336733509421943,0.00348158300401277,-0.03019176793818153,-0.03715493394620707,-0.02671018493416876,-0.04063651695021984,-0.03936882940994095,-0.029645467787585533,-0.03735520341790773,-0.02214389982426607,-0.030665569124419916,-0.032034201842317304,1.9813961251235603,0.13109431457762927,2.1124904397011894,1.850301810545931,2.2435847542788188,1.719207495968302,2.232466103774589,2.066482571711006,1.8740339253773888,2.205609689078365,1.6016241257317678,2.005906668185564
0.14011769451939524,-0.03364121112216595,0.0034698037046891846,-0.030171407417476762,-0.03711101482685513,-0.02670160371278758,-0.04058081853154432,-0.039320535179956824,-0.029594963628624217,-0.03732074739407289,-0.022115288494873354,-0.030649326440388626,-0.03200659514095855,1.9794869063271303,0.12989726144893693,2.109384167776067,1.8495896448781934,2.239281429225004,1.7196923834292566,2.229727509992061,2.06296210224025,1.872305337344345,2.2027599008375045,1.600775790763465,2.0041780012247106
0.14279382126919726,-0.033608266901172,0.0034564416341655692,-0.030151825267006434,-0.037064708535337575,-0.026695383632840866,-0.04052115016950314,-0.039270992710687826,-0.02954383484953765,-0.037285272388916484,-0.02208701668964436,-0.030632433529161684,-0.031978286937534545,1.977531472547492,0.12855549619527687,2.106086968742769,1.8489759763522151,2.234642464938046,1.7204204801569383,2.226918133005292,2.05939809267048,1.8705256291087269,2.1999439303880504,1.5998934952461328,2.0024054078480416
0.14552105972444415,-0.03357465897603509,0.003441732960949892,-0.0301329260150852,-0.037016391936984985,-0.02669119305413531,-0.04045812489793488,-0.039220382023043815,-0.029492285209543435,-0.03724893458320306,-0.022059249675172764,-0.03061500145998504,-0.03194939822758813,1.975538181821143,0.1270902120712597,2.102628393892403,1.8484479697498832,2.2297186059636624,1.7213577576786236,2.2240481811589348,2.0558047463489006,1.8687026359391037,2.197178238859397,1.5989830401868623,2.000596464512977
0.14830038607448637,-0.03354052332529027,0.003425943878899259,-0.03011457944639101,-0.03696646720418953,-0.02668863556749175,-0.04039241108308879,-0.03916887911845388,-0.029440498249207074,-0.03721188483186863,-0.022032130343679714,-0.030597137881773723,-0.03192004781502713,1.9735150948128155,0.1255258211737587,2.099040915986574,1.8479892736390569,2.224566737160333,1.722463452465298,2.2211276348672047,2.0521948572507163,1.866843925918153,2.1944770588153624,1.59805004795316,1.9987586104418837
0.15113279515304626,-0.03350599135479192,0.0034093679906035033,-0.030096623364188415,-0.03691535934539542,-0.02668725537358491,-0.04032472733599892,-0.039116656124118916,-0.029388637774587882,-0.03717426883281067,-0.022005779683157648,-0.030578947130721214,-0.03189035239790697,1.9714699837681615,0.12388994627737282,2.095359930045534,1.8475800374907887,2.219249876322907,1.7236900912134159,2.2181662548506327,2.048579843727263,1.864956808410508,2.1918524410821574,1.597099967893251,1.9968991529935887
