x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31
-1.0178356713426857,2.0134905480404974,2.0152345681507455,2.005260885346895,1.9972863735248785,1.9928380719446288,1.9911911154483684,1.9910855340402462,1.9916059818516705,1.9922797518678677,1.992911814102223,1.9934414448791058,1.9938633005712454,1.9941910860415968,1.9944426225196623,1.9946344373635103,1.9947802533089538,1.9948909335123715,1.9949748854539406,1.9950385448303756,1.995086811646313,1.9951234071397985,1.9951511540674622,1.9951721926073396,1.995188145154693,1.9952002415712558,1.995209414195958,1.9952163698617515,1.9952216444702335,1.9952256443482572,1.9952286775906112,1.995230977816136
-1.009619238476954,2.0150651099416805,2.0164849195594736,2.006442057730984,1.9984164059988396,1.9939343227103126,1.9922667485788634,1.9921487186396498,1.9926612714598622,1.99332968648799,1.9939579141480506,1.9944847050939198,1.9949044201725554,1.9952305790571883,1.9954808758358316,1.9956717452837558,1.9958168405772012,1.995926971871322,1.996010506059708,1.9960738477355688,1.996121873090591,1.9961582851592197,1.996185892803951,1.9962068256124113,1.9962226979167559,1.996234733445366,1.9962438598750436,1.9962507804968859,1.9962560285228612,1.99626000823802,1.9962630261875265,1.9962653148143565
-1.0014028056112223,2.016229425215248,2.01739524344626,2.007305073363316,1.9992444625653807,1.994738875034333,1.9930565153255662,1.992929206188025,1.9934356445370107,1.9940997877169155,1.9947248985190165,1.9952493573697114,1.9956673057831842,1.9959921194024135,1.99624139019262,1.996431477197795,1.9965759761912185,1.996685653430526,1.9967688421577443,1.9968319211785244,1.9968797469509365,1.996916007433018,1.9969434999863456,1.9969643454364328,1.9969801514468903,1.9969921366750945,1.9970012249441562,1.9970081166180331,1.9970133426861802,1.997017305746635,1.9970203110643086,1.9970225901107717
-0.993186372745491,2.0170139405366623,2.0179876923524986,2.007870060673671,1.999789197498138,1.9952694488482332,1.9935776054578402,1.9934438982685156,1.9939458406142632,1.9946066963525737,1.995229342485251,1.9957519305646416,1.9961684520544578,1.9964921759859025,1.9967406149400713,1.9969300675420594,1.9970740832069578,1.997183392565406,1.9972663015080374,1.9973291678822331,1.997376832118356,1.9974129699389875,1.9974403693789582,1.9974611441626453,1.9974768965520577,1.9974888410987015,1.997497898506459,1.9975047667706147,1.997509975082488,1.9975139246754292,1.997516919778822,1.997519191078587
-0.9849699398797596,2.0174476324008994,2.0182835039814035,2.0081563549092767,2.000068559787175,1.9955431145503513,1.9938465909704428,1.9937090960674326,1.9942080086840333,1.9948664687150628,1.9954872408906053,1.9960083759933336,1.9964237782239485,1.996746643907032,1.9969944268384583,1.997183379093093,1.9973270137299846,1.9974360332420888,1.9975187218735808,1.9975814208865783,1.9976289580395157,1.997664999392085,1.997692325621162,1.9977130448540754,1.9977287550985081,1.9977406676740772,1.9977497008305334,1.997756550700213,1.9977617450605976,1.9977656840722386,1.997768671150605,1.9977709363641805
-0.9767535070140282,2.0175580675414384,2.018303035571038,2.008182527411623,2.0000998187523686,1.995576316301359,1.9938794480679503,1.9937405216501962,1.9942377280805845,1.9948945972880887,1.9955140286362265,1.9960340877989853,1.9964486484055608,1.9967708646843194,1.9970181502398132,1.9972067231133437,1.9973500690339976,1.9974588691151203,1.9975413911022313,1.9976039636181127,1.9976514047773315,1.9976873732980338,1.997714644275689,1.9977353215978004,1.9977510000529854,1.9977628885176246,1.9977719033875,1.997778739388351,1.9977839232306047,1.9977878542654035,1.9977908352942817,1.9977930959200763
-0.9685370741482968,2.0173714604099735,2.018065796794873,2.0079664136776247,1.9998995886248359,1.995384894403891,1.9936915782985691,1.9935533384216002,1.99405002856416,1.9947060305754332,1.9953246003866414,1.9958439225532452,1.9962578911112332,1.9965796457183227,1.996826576506157,1.9970148787353317,1.9971580189189995,1.9972666628658038,1.9973490664499323,1.9974115492017785,1.9974589223139307,1.997494839249631,1.9975220711198747,1.9975427187923513,1.9975583747672143,1.997570246186532,1.9975792481316104,1.9975860743318135,1.9975912507422389,1.9975951761413868,1.9975981528966211,1.9976004102815808
-0.9603206412825652,2.016912727821969,2.0175904812391057,2.0075251402454533,1.9994838521303282,1.99498410679618,1.9932978288649945,1.993162170796857,1.9936594096344682,1.994315192197848,1.9949333295235152,1.9954522181088323,1.995865818029107,1.9961872790138093,1.9964339826891242,1.9966221116088307,1.996765120333719,1.9968736648057366,1.9969559931698537,1.9970184190390803,1.9970657491204855,1.9971016334902378,1.9971288407043333,1.9971494697027299,1.9971651115301374,1.9971769722289014,1.997185966048777,1.9971927860899585,1.9971979578312566,1.9972018796904694,1.9972048537617064,1.9972071091115486
-0.952104208416834,2.016205540868001,2.016894996503768,2.006875150443583,1.998867983107129,1.9943886496883878,1.9927125121388665,1.9925811231088304,1.9930798590983143,1.9937359992548211,1.99435408637128,1.9948728117289434,1.995286242082087,1.9956075591850169,1.995854149494732,1.9960421918347602,1.9961851352859397,1.996293630769161,1.9963759223910453,1.9964383206763094,1.9964856300175022,1.9965214987680349,1.996548694202628,1.996569314306596,1.9965849494114598,1.996596805025287,1.9966057949965865,1.9966126121235797,1.996617781657425,1.9966217018440675,1.9966246746477445,1.9966269290368104
-0.9438877755511024,2.0152723741857788,2.0159964929726,2.0060322290399615,1.9980667681895632,1.993612677369124,1.9919494244042681,1.991823797775822,1.9923248709151493,1.9929818799746295,1.9936002557178245,1.9941190575164773,1.994532494789704,1.9948538007668384,1.9951003785560646,1.9952884112085112,1.9954313480634218,1.9955398393167967,1.995622128309241,1.9956845249854285,1.9957318333481577,1.9957677015036235,1.9957948965745118,1.995815516454198,1.9958311514190659,1.9958430069442037,1.9958519968583623,1.995858813947866,1.9958639834566516,1.9958679036262308,1.9958708764180861,1.9958731307988304
-0.9356713426853708,2.014134552682714,2.0149113912943615,2.0050115258263217,1.997094427586695,1.99266982120825,1.9910218638544297,1.9909033127530447,1.9914074623431066,1.9920657906749113,1.992684753652271,1.993203843164948,1.9936174429550455,1.9939388548536132,1.9941855090354879,1.994373599794272,1.9945165817869408,1.9946251082726447,1.9947074247112895,1.9947698426790803,1.9948171674861421,1.9948530482924172,1.9948802530641794,1.9949008803634791,1.9949165209917388,1.9949283808330347,1.9949373740326966,1.9949441936208936,1.9949493650286785,1.994953286640738,1.9949562605278661,1.9949585157399998
-0.9274549098196394,2.0128122957942725,2.0136554086164136,2.0038275781711787,1.9959646349845364,1.991573207881021,1.9899426478648392,1.9898323182899975,1.9903401904072084,1.9910002320551319,1.9916200437409946,1.9921396060521013,1.9925535046976655,1.9928751250863537,1.9931219335771697,1.9933101418510795,1.9934532143161452,1.9935618106144357,1.9936441808538616,1.9937066401803563,1.9937539966986229,1.9937899017624352,1.9938171250541314,1.9938377664709606,1.9938534178477756,1.9938652858649268,1.9938742852790399,1.9938811095882243,1.9938862845809375,1.9938902089143777,1.9938931848668522,1.993895441646157
-0.919238476953908,2.011324759358649,2.0122435836093397,2.002494332573401,1.9946905365987546,1.9903354768374464,1.988724129564908,1.9886230130149662,1.9891351677104547,1.9897972648413542,1.990418152562115,1.9909383486963317,1.9913526648524615,1.9916745830083245,1.9919216136297604,1.9921099911304172,1.9922531935280072,1.992361889737483,1.9924443367161746,1.9925068548670448,1.9925542563840501,1.9925901958072072,1.9926174452943561,1.9926381066580887,1.9926537732091922,1.992665652761366,1.9926746609390413,1.9926814919033067,1.9926866719482326,1.992690600116096,1.992693578978182,1.9926958379650168
-0.9110220440881764,2.009690075183877,2.010690300319452,2.0010251652466673,1.993284769403504,1.9889687970395264,1.9873782137291798,1.9872871593667571,1.9878040776074268,1.988468524802654,1.9890906846176044,1.9896116535949089,1.9900264897534472,1.9903487828078288,1.990596094158037,1.9907846855641114,1.9909280519866015,1.9910368741106352,1.9911194176454097,1.9911820097090311,1.9912294677034525,1.9912654502124298,1.9912927325254595,1.9913134188716972,1.9913291044201467,1.9913409984090584,1.9913500175522576,1.9913568568422995,1.9913620432068937,1.991365976170636,1.9913689586716152,1.9913712204191256
-0.902805611222445,2.0079253883790953,2.0090093108841685,1.9994329017636148,1.9917594785607897,1.9874848829880092,1.9859163720081718,1.9858360983929177,1.9863581887591952,1.9870252371577064,1.9876488366413718,1.9881706974622542,1.9885861414205586,1.9889088754662747,1.9891565177615358,1.9893453613605163,1.98948892102216,1.9895978913422685,1.9896805484127502,1.9897432273167515,1.9897907516231248,1.9898267846942714,1.9898541055136403,1.9898748211564445,1.9898905289774627,1.9899024398889944,1.9899114718841129,1.989918320931188,1.9899235147012548,1.9899274532845328,1.9899304400491649,1.9899327050312163
