x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm
0.2566958431975146,-0.02919262514158398,0.0008449857113414841,-0.028347639430242495,-0.030037610852925466,-0.027502653718901014,-0.030882596564266947,-0.02262928865603549,-0.029235693696307567,1.3679435522524377,0.04268860982894536,1.410632162081383,1.3252549424234923,1.4533207719103285,1.2825663325945469,1.7242158960279177,1.3656056963512238
0.2615985117196706,-0.029148478238248496,0.00080672430726316,-0.028341753930985335,-0.029955202545511657,-0.027535029623722177,-0.030761926852774815,-0.02277220863559572,-0.029190319261776527,1.3659089114555782,0.041930038258148866,1.4078389497137271,1.3239788731974294,1.449768987971876,1.2820488349392805,1.7351055401684554,1.3634862465133657
0.2665948169686434,-0.02910292620700645,0.0007754669243859208,-0.02832745928262053,-0.029878393131392372,-0.02755199235823461,-0.030653860055778293,-0.022894436517518713,-0.02914366626026005,1.363804659576286,0.04147195117985826,1.4052766107561443,1.3223327083964278,1.4467485619360025,1.2808607572165696,1.744418570734851,1.361307074529811
0.27168654732489755,-0.02905570737565394,0.0007554402932573483,-0.02830026708239659,-0.029811147668911287,-0.02754482678913924,-0.030566587962168636,-0.02298265399090481,-0.029095558697099403,1.3616160139227487,0.04140019703765901,1.4030162109604076,1.3202158168850897,1.4444164079980666,1.2788156198474308,1.751140212419295,1.3590599596512591
0.2768755253254171,-0.02900658053407158,0.0007499500525443412,-0.02825663048152724,-0.02975653058661592,-0.027506680428982896,-0.030506480639160262,-0.023023763358555847,-0.029045839726327273,1.359329189996006,0.04174614724139773,1.4010753372374039,1.3175830427546082,1.4428214844788014,1.2758368955132107,1.7542724993531431,1.356737575568007
0.28216360831606535,-0.02895562042003698,0.0007566386419803397,-0.028198981778056638,-0.02971225906201732,-0.0274423431360763,-0.030468897703997657,-0.023024662834481863,-0.028994539310131857,1.3569490047265478,0.042410077669216534,1.3993590823957642,1.3145389270573313,1.441769160064981,1.2721288493881147,1.754341034016928,1.354341321820469
0.28755268911640497,-0.028903029744218715,0.0007705965389268598,-0.028132433205291855,-0.029673626283145575,-0.027361836666364995,-0.030444222822072434,-0.022999630912906004,-0.02894176779401723,1.3544876712576468,0.043242254796427855,1.3977299260540748,1.3112454164612188,1.4409721808505025,1.268003161664791,1.7524337519213546,1.3518763526714617
0.29304469669721417,-0.028848987583575753,0.0007873216977924508,-0.028061665885783304,-0.029636309281368203,-0.02727434418799085,-0.030423630979160655,-0.022960303611339074,-0.028887629074601948,1.3519557908837707,0.04410559852275891,1.3960613894065297,1.3078501923610117,1.4401669879292884,1.263744593838253,1.7494372477209674,1.3493475211549375
0.2986415968709442,-0.028793651099451933,0.0008031575432075063,-0.027990493556244427,-0.02959680864265944,-0.02718733601303692,-0.030399966185866944,-0.022915980061212537,-0.02883222032370473,1.3493624920410277,0.044887327200953626,1.3942498192419812,1.304475164840074,1.439137146442935,1.2595878376391203,1.7460600593851696,1.3467593661879662
0.30434539299536323,-0.02873715756159988,0.0008153961346348417,-0.02792176142696504,-0.02955255369623472,-0.0271063652923302,-0.030367949830869562,-0.022873911690249438,-0.02877563212803787,1.3467155804337956,0.04550343814202578,1.3922190185758214,1.3012121422917697,1.437722456717847,1.2557087041497441,1.74285470215821,1.3441161190958455
