x_real,student_t_mean_real,student_t_std_pred_real,student_t_1sig_upper_real,student_t_1sig_lower_real,student_t_2sig_upper_real,student_t_2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,student_t_mean_norm,student_t_std_pred_norm,student_t_1sig_upper_norm,student_t_1sig_lower_norm,student_t_2sig_upper_norm,student_t_2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
0.10050887327759882,-0.03157553876904098,4.17649326808578e-05,-0.03153377383636012,-0.03161730370172183,-0.03149200890367926,-0.031659068634402696,-0.022707989653678737,-0.02695394390373689,-0.01827180363839471,-0.03160705776974486,-0.0242452727326378,-0.030472442388446933,-0.03429194452400143,1.7710289908032306,0.0023425382261178435,1.7733715290293484,1.7686864525771129,1.7757140672554663,1.766343914350995,1.7666975763080313,1.974517086531887,2.0324330980677296,1.770980866457026,2.7491741998908967,1.215961333154874,2.0742738579354763
0.10290224397821154,-0.03156044252895916,4.1938320985710726e-05,-0.031518504207973454,-0.03160238084994487,-0.03147656588698774,-0.031644319170930586,-0.02271286966266544,-0.026971317000088018,-0.01723185657915877,-0.031591953936093355,-0.024298320469673746,-0.03040451023941628,-0.03431698316686306,1.770182263245149,0.0023522633401311583,1.77253452658528,1.7678299999050178,1.7748867899254113,1.7654777365648866,1.7670772444416114,1.9757897565245897,1.9167563501528195,1.7701345807760926,2.755189288755024,1.2132505932198727,2.075788411952374
0.10535260689321052,-0.03154361980401474,4.213984121884602e-05,-0.03150147996279589,-0.03158575964523359,-0.03145934012157705,-0.03162789948645243,-0.022705486644349824,-0.026982185021881235,-0.016300506744804055,-0.031575117853854945,-0.024346649422645132,-0.030333711373538564,-0.03433196482250806,1.7692386995011125,0.002363566335710317,1.7716022658368227,1.7668751331654022,1.7739658321725331,1.7645115668296918,1.7665028404206935,1.9765858958504021,1.8131592304221302,1.7691912351560248,2.7606693141637635,1.2104254608513836,2.0766946322640063
0.10786131915147663,-0.03152513572136633,4.235461136025562e-05,-0.031482781110006075,-0.031567490332726586,-0.03144042649864582,-0.03160984494408684,-0.02268798270630596,-0.026987106443667776,-0.015494543099249851,-0.031556615814694565,-0.02439047356983877,-0.03025994088561764,-0.03433779965408208,1.7682019524648014,0.002375612500609592,1.770577564965411,1.7658263399641918,1.7729531774660205,1.7634507274635822,1.765141021722096,1.976946415685357,1.7235092308117137,1.7681545439972912,2.765638539139104,1.2074817499503558,2.0770475734216878
0.11042977019856483,-0.031505054716634756,4.256969160112592e-05,-0.03146248502503363,-0.03154762440823588,-0.031419915333432503,-0.03159019409983701,-0.022662298053012724,-0.02698661061614586,-0.014816222696440609,-0.031536513419103435,-0.024429987107729895,-0.030183093231024888,-0.03433534294536712,1.767075636242481,0.0023876760585655283,1.7694633123010466,1.7646879601839156,1.771850988359612,1.7623002841253501,1.7631427376197373,1.9769100937312305,1.64805741089027,1.7670281829730798,2.770118983641197,1.204415248902056,2.076898970397428
0.11305938256624523,-0.03148344078149745,4.277407182466136e-05,-0.03144066670967279,-0.03152621485332211,-0.03139789263784813,-0.03156898892514677,-0.022630184233834963,-0.02698119895018384,-0.014259919075682909,-0.03151487559389326,-0.024465364785166258,-0.03010306220748623,-0.03432539738442519,1.7658633400402373,0.002399139467113382,1.7682624795073507,1.7634642005731238,1.770661618974464,1.7610650611060106,1.7606442598868943,1.97651366095142,1.586177920842171,1.765815790009517,2.7741304624615277,1.201221719849304,2.076297376718484
0.1157516126603703,-0.031460357571473474,4.295861339657124e-05,-0.0314173989580769,-0.031503316184870046,-0.03137444034468033,-0.03154627479826662,-0.0225932162146163,-0.026971346044868113,-0.01381639213708504,-0.03149176660953726,-0.02449676220401269,-0.0300197409367777,-0.03430871522107734,1.76456863420949,0.002409490152694755,1.7669781243621847,1.7621591440567952,1.7693876145148795,1.7597496539041004,1.757768121974618,1.9757918842063409,1.536842953822453,1.7645209662573071,2.7776906193130357,1.1978968979620597,2.075288294970377
0.11850795156750221,-0.031435868354381336,4.311596348559618e-05,-0.03139275239089574,-0.03147898431786693,-0.03134963642741014,-0.03152210028135253,-0.02255280333426803,-0.026957500761477807,-0.013475475202511375,-0.03146725009736808,-0.024524316086674047,-0.029933021846324664,-0.03428600030256235,1.7631950673560632,0.002418315705012547,1.7656133830610758,1.7607767516510506,1.7680316987660882,1.7583584359460382,1.7546239714420608,1.9747776449276784,1.498921636626195,1.763147277055352,2.780814957164573,1.1944364907031644,2.073914299931169
0.12132992588074816,-0.03141003592630507,4.324045561128582e-05,-0.031366795470693785,-0.031453276381916355,-0.0313235550150825,-0.03149651683752764,-0.02251019920223608,-0.02694008724520171,-0.01322772420733417,-0.03144138906663286,-0.02454814451086798,-0.0298427966507053,-0.0342579099914811,1.7617461616268357,0.0024252982988911746,1.764171459925727,1.7593208633279445,1.766596758224618,1.7568955650290534,1.7513093399863715,1.9735020139644863,1.471363474736841,1.7616982528863647,2.783516864861814,1.190836177090263,2.072215154585348
0.12421909854526168,-0.031382922556844516,4.332800602200893e-05,-0.031339594550822504,-0.03142625056286653,-0.0312962665448005,-0.03146957856888853,-0.022466510587477853,-0.026919505896327214,-0.013065398351067707,-0.031414245921409234,-0.02456834711197348,-0.029748956333052783,-0.03422505696990626,1.760225409638905,0.002430208882260203,1.7626556185211653,1.7577952007566446,1.7650858274034253,1.7553649918743846,1.747910335011349,1.9719943227278456,1.453307433336807,1.760177390324696,2.785807640071579,1.187091606953683,2.0702279192520123
