x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12
-0.456112224448898,1.4834588886825757,1.4815876398811656,1.478224035747248,1.4721558203676073,1.4610191380050817,1.4399258010168476,1.4005569837620813,1.3386064993368936,1.2793564862875313,1.2590594007212228,1.2568226537234963,1.2567884057891638
-0.4458917835671344,1.5030331064990474,1.5011011232579108,1.497625860208386,1.49134793380214,1.4797981428271791,1.457814195812142,1.4163468364428697,1.349479688987069,1.2821167919657823,1.2565024891274903,1.2533815350528894,1.2533334394868991
-0.4356713426853709,1.5084585056686894,1.506475336216257,1.5029069187704842,1.4964571637259598,1.4845792096078707,1.461926420259486,1.4190345474033659,1.3494597795204561,1.279596045587346,1.2532447165059468,1.2498881448392247,1.2498345028976467
-0.4254509018036073,1.4975879384406834,1.495566186499537,1.4919287938278027,1.485355932777978,1.473256662789163,1.4502057592820077,1.4066825394707376,1.3368835651991449,1.2705796112333432,1.2488495021394803,1.246329997113725,1.2462923159564807
-0.4152304609218439,1.480477772375669,1.4784274498505787,1.4747398554979323,1.4680803475076687,1.455835562320974,1.4325645535212617,1.388884936894615,1.3201762438448426,1.2600948272761712,1.2446917154215713,1.2427479871043754,1.2427133246515731
-0.4050100200400803,1.4650148814196409,1.462941332005455,1.4592132390307244,1.452484895951878,1.4401283465843222,1.4167044692792317,1.373001842832143,1.305538513381001,1.251144928122753,1.2409130824928618,1.2391347903933807,1.23909882641732
-0.3947895791583168,1.4561865277110326,1.4540902209555864,1.450322075964745,1.443524347480562,1.4310503520230966,1.4074433660880967,1.3635699379180994,1.2966106155641757,1.2450440824378124,1.2372709018940788,1.235487206755071,1.2354502640146752
-0.3845691382765532,1.4564644000515705,1.4543421587653673,1.450527573452546,1.443646641083792,1.4310219302136489,1.4071365785992176,1.362768305773686,1.295054855177834,1.2422623231884513,1.2336139463074787,1.231806854779308,1.231769300477012
-0.3743486973947897,1.465986723738573,1.463833677948236,1.459963171339048,1.4529794747282474,1.44015969146283,1.4158777658343698,1.3706412731629654,1.3008339807491673,1.2428202484521818,1.2299756246590616,1.2280949477943859,1.2280572906828489
-0.3641282565130262,1.4825133975181843,1.480324738041299,1.4763891112478118,1.4692841868336328,1.4562290324306968,1.4314484939244025,1.3850405801986652,1.3121317876306635,1.2461717510045625,1.2265772750295674,1.2243532479258001,1.2243153821081472
-0.3539078156312627,1.5011502938847026,1.4989218968452196,1.4949135497615746,1.4876730603649462,1.4743540853367583,1.4490127471058643,1.4012834110251777,1.324914187253406,1.2505692164066453,1.2236729474526398,1.2205911636516467,1.2205452412740696
-0.3436873747494992,1.5138604690928474,1.511587687415413,1.5074985984838312,1.500109201221357,1.4865057474305992,1.4605802719474046,1.4115581356704703,1.3321838955353766,1.2519792732835968,1.2208194119053026,1.2168140738568742,1.216747866907484
-0.3334669338677356,1.5120928679491288,1.5097691748957875,1.505588430591752,1.4980332095714588,1.4841235899333978,1.4576108662456735,1.4074575140904018,1.3262072188659022,1.2451684749822112,1.2163879104499866,1.2129694510608637,1.21291721424645
