x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11
2.6611222444889773,1.0411062038631884,0.9560724639160472,0.9650066128484797,0.9695350791059255,0.9734406379972284,0.9776546308079771,0.9813061571925218,0.9833715217377488,0.9838049702887456,0.9838306730448408,0.9838307940434952
2.671342685370741,1.0469995252513942,0.9562449784035943,0.9646780085071832,0.9692426620307395,0.9730217506122905,0.9769428654372928,0.9801540932885233,0.9819371751300915,0.9823266867850287,0.9823490988843732,0.9823492036898389
2.6815631262525046,1.0524783843661638,0.9568481483589845,0.9645239602121994,0.9689874492472821,0.9725242498514808,0.9759577214194001,0.9784310251209445,0.9797371212552433,0.9800535266023187,0.9800704505405783,0.9800705282488376
2.691783567134268,1.0575830145866925,0.9579349258231812,0.9647373400375253,0.9689698120189094,0.9721919863527643,0.9750355956547266,0.9766162556918694,0.9773463655037908,0.9775741577808813,0.9775843842903875,0.9775844288690653
2.7020040080160315,1.0623610294998969,0.9595276894112114,0.9654622331989844,0.9693493376761811,0.9722244678133085,0.9744554412930453,0.975108478636045,0.9752426796408286,0.9753770703467963,0.975380180074776,0.9753801894952838
2.712224448897795,1.0668247651794531,0.9615776900634625,0.966747503102866,0.9702238053138476,0.9727661810324374,0.9744349816745733,0.9742274279130021,0.9738112374647362,0.9738575018548065,0.9738537933689992,0.9738537691483731
2.722444889779559,1.070959549050849,0.9639835938994428,0.9685494579510036,0.971619049124158,0.9738874637686384,0.975099418193221,0.9741661870143131,0.9732860861732745,0.973257775250234,0.9732481120157443,0.9732480582971949
2.7326653306613222,1.074759329848038,0.9666418321516459,0.9707537839068607,0.9734399042539128,0.9754977212363287,0.9763583680069323,0.9748311103751853,0.9735681933360262,0.9734798239056447,0.9734651649030298,0.9734650861979297
2.7428857715430857,1.0781807352749258,0.969399215934917,0.9731243328847979,0.9754222168651872,0.9772927347406519,0.9778474369698694,0.9757826642886592,0.9741680403361547,0.9740261964806661,0.9740070519425518,0.9740069506984773
2.753106212424849,1.0811161671688614,0.972027718647864,0.9753284239452986,0.9772091299514393,0.9788657067104726,0.9790856568780972,0.9764558988104087,0.9744683984450906,0.9742693916819952,0.9742456807499655,0.9742455568825115
2.7633266533066125,1.083525105827658,0.9743862338975541,0.9772238357782179,0.9786661785561821,0.9800771819818762,0.9799320928470775,0.976723545802282,0.9743537979321887,0.9740956504580934,0.974067472854863,0.9740673271492667
2.7735470941883764,1.0854082726931655,0.9763928562832047,0.9788138471196492,0.9798485956405762,0.9810230186862471,0.9805479490282533,0.9768468117374314,0.9741535564393679,0.973845906094701,0.9738141523586425,0.9738139892530876
2.78376753507014,1.086780764756237,0.9779934216176929,0.9801324695133403,0.9808491348987852,0.9818450281946077,0.9811492330121856,0.9771473045502175,0.9742600321319906,0.9739237654260273,0.973890070146202,0.9738898975991941
2.7939879759519037,1.087620526424905,0.9791007862735148,0.9811210614420153,0.9816614550815896,0.9825675837079592,0.9817990916593529,0.9777420828547669,0.9748268108077913,0.9744870343711665,0.9744533041870399,0.9744531316261545
2.8042084168336667,1.087916601969968,0.9796539811676318,0.9817296950245223,0.9822729045514795,0.9831960934220206,0.982523583082988,0.9786872842526327,0.9759309197259535,0.9756153013627391,0.9755836241775896,0.9755834619040007
2.81442885771543,1.0877353797889295,0.9796965290264218,0.9819758356352695,0.9826773822953403,0.9837122007174947,0.983287841684398,0.9799234813462848,0.977496663183238,0.9772299618768472,0.9772022148919841,0.9772020721709516
2.8246492985971936,1.0872243352669069,0.979379742953714,0.981954724186331,0.9829009362949034,0.9841088188380811,0.9840393783960233,0.9813243023757106,0.9793465764322437,0.9791460411339978,0.9791235504631185,0.9791234338017318
2.834869739478957,1.0865628079709246,0.9789021935967029,0.9817746329898627,0.9829596778878055,0.9843472933767202,0.9846584263493275,0.9826424011720261,0.9811465839367303,0.981015754140985,0.980998840598289,0.9809987516890157
2.845090180360721,1.0859719740906817,0.9785191301400052,0.981628263675181,0.9829459247137754,0.9844713381799468,0.9851201241529486,0.9837386243992214,0.9826788123630595,0.9826097077363436,0.9825978178059271,0.9825977540302798
2.8553106212424844,1.085629126604161,0.9784374345962387,0.981691847231071,0.9829600652972602,0.9845524065167149,0.9854572983013026,0.9845754543018715,0.9838570254718059,0.9838351793405757,0.9838272288015872,0.983827184827175
