x_transformed,x_real,student_t_mean_real,student_t_std_real,student_t_upper_real,student_t_lower_real,student_t_std_predictive_real,student_t_upper_predictive_real,student_t_lower_predictive_real,student_t_mean_norm,student_t_std_norm,student_t_upper_norm,student_t_lower_norm,student_t_std_predictive_norm,student_t_upper_predictive_norm,student_t_lower_predictive_norm,sigma_btw_squared,nu
-0.8240480961923848,0.14995187512381894,-0.03188143738137671,2.7323034399251323e-05,-0.03182788521800582,-0.03193498954474759,4.8136454597224916e-05,-0.0317870916640227,-0.03197578309873071,1.9290404942417845,0.0016532265829553086,1.9322807588026611,1.9258002296809078,0.002912577907215682,1.9347490420420943,1.9233319464414746,5.749951931010796e-06,1.000005709133732
-0.8138276553106214,0.15352260884654892,-0.03185011661614567,2.619144999138e-05,-0.03179878231745968,-0.03190145091483165,4.750328520280449e-05,-0.031757011888000834,-0.0319432213442905,1.9271453781678585,0.0015847581472532377,1.9302514470606813,1.9240393092750356,0.0028742669180673373,1.9327788378092254,1.9215119185264915,5.749951931010796e-06,1.000005709133732
-0.8036072144288579,0.15717837077731625,-0.03181837531601196,2.500084842083681e-05,-0.031769374553524174,-0.03186737607849975,4.6857363073157275e-05,-0.031726536571978055,-0.03191021406004587,1.9252248169156998,0.001512718777929592,1.9281896912391792,1.9222599425922204,0.002835184303023631,1.9307816760391594,1.9196679577922402,5.749951931010796e-06,1.000005709133732
-0.7933867735470943,0.16092118565297428,-0.03178634703064845,2.3790164355710527e-05,-0.03173971916532497,-0.03183297489597193,4.622274302202049e-05,-0.03169575211905864,-0.03187694194223826,1.9232868911349934,0.001439464283176915,1.926108189287052,1.9204655929829348,0.002796785539427867,1.9287684900647544,1.9178052922052324,5.749951931010796e-06,1.000005709133732
-0.7831663326653309,0.16475312642448575,-0.031754163280634955,2.2606378220146923e-05,-0.031709855593502576,-0.031798470967767334,4.562475631321616e-05,-0.031664740401457635,-0.031843586159812275,1.9213395587017057,0.0013678372933173513,1.9240204705333184,1.918658646870093,0.0027606033384027727,1.9267502418205762,1.9159288755828352,5.749951931010796e-06,1.000005709133732
-0.7729458917835672,0.168676315405023,-0.03172196500851837,2.1504958360636542e-05,-0.03167981606464249,-0.03176411395239425,4.508917039046889e-05,-0.031633591858460264,-0.03181033815857648,1.9193913475839164,0.0013011940148245583,1.9219416409898715,1.9168410541779612,0.0027281968028765903,1.9247385150602918,1.914044180107541,5.749951931010796e-06,1.000005709133732
-0.7627254509018038,0.1726929254454066,-0.03168992484319283,2.0548811135534246e-05,-0.03164964991344207,-0.03173019977294359,4.464105387971795e-05,-0.03160242998535667,-0.031777419701028986,1.9174527029859385,0.001243340703707643,1.9198896059857182,1.9150157999861588,0.0027010827526210692,1.922746727900338,1.912158678071539,5.749951931010796e-06,1.000005709133732
-0.7525050100200402,0.17680518113753527,-0.03165824264906913,1.9804509339026734e-05,-0.03161942652403315,-0.03169705877410511,4.43033705553835e-05,-0.031571409638386845,-0.03174507565975141,1.9155357180432597,0.0011983054599002667,1.917884353587142,1.9131870824993775,0.002680650649793364,1.9207896967719886,1.9102817393145308,5.749951931010796e-06,1.000005709133732
-0.7422845691382767,0.1810153600464715,-0.03162699523274545,1.9335057946872805e-05,-0.03158909921553059,-0.03166489124996032,4.409551585158012e-05,-0.03154056960979664,-0.031713420855694265,1.913645040069499,0.0011699005064249853,1.9159380029275872,1.911352077211411,0.002668074048062428,1.9188743691117875,1.9084157110272106,5.749951931010796e-06,1.000005709133732
-0.7320641282565132,0.18532579397186677,-0.031595921418743615,1.9180597849343642e-05,-0.031558328137756955,-0.031633514699730275,4.40280068395819e-05,-0.03150962811102695,-0.03168221472646028,1.9117648661989477,0.0011605546359953055,1.9140395114875894,1.909490220910306,0.0026639893006806525,1.9169861892834819,1.9065435431144135,5.749951931010796e-06,1.000005709133732
-0.7218436873747496,0.18973887023942462,-0.031565244410059645,1.9292230496569633e-05,-0.03152743233310493,-0.031603056487014364,4.407675362297904e-05,-0.03147885556040316,-0.03165163325971613,1.909908701707815,0.0011673091588357387,1.9121965856179568,1.907620817797673,0.0026669388075680695,1.9151358057196206,1.9046815976960092,5.749951931010796e-06,1.000005709133732
-0.7116232464929861,0.19425703302311598,-0.03153508166235305,1.958218023431305e-05,-0.03149670129435502,-0.03157346203035107,4.420443230194395e-05,-0.0314484425670842,-0.031621720757621895,1.908083653450185,0.0011848530599688964,1.9104059227746961,1.905761384125674,0.0026746642228003973,1.9133258989976116,1.9028414079027585,5.749951931010796e-06,1.000005709133732
-0.7014028056112226,0.19888278469888093,-0.03150530214898968,1.996614089205542e-05,-0.031466169231931,-0.031544435066048364,4.437585869061501e-05,-0.03141832706417304,-0.03159227723380632,1.9062817934371132,0.0012080852514200072,1.9086495970201505,1.903913989854076,0.002685036667479485,1.9115443686025424,1.901019218271684,5.749951931010796e-06,1.000005709133732
-0.691182364729459,0.20361868723056442,-0.031475771345823356,2.0371067598175357e-05,-0.0314358447870043,-0.03151569790464241,4.4559515790653005e-05,-0.031388436299705134,-0.03156310639194158,1.904494982056752,0.0012325860292225032,1.9069108062818754,1.9020791578316287,0.0026961491521140467,1.9097793372918437,1.8992106268216604,5.749951931010796e-06,1.000005709133732
